state,date,facility,service,in_state,number,surCharge,initialAmount,additionalAmount,totalAmount,quoteRule,feeName,ratePerMinute
MI,1598744627396,WASHTENAW COUNTY SHERIFFS DEPT,Inmate Debit,false,6144663555,$0.000,$0.210,$0.210,$0.210,false,null,$0.000
MI,1598744627396,WASHTENAW COUNTY SHERIFFS DEPT,Traditional Collect,true,5173733400,$0.000,$0.210,$0.210,$0.210,false,null,$0.000
MI,1598744627396,WASHTENAW COUNTY SHERIFFS DEPT,Traditional Collect,false,6144663555,$0.000,$0.210,$0.210,$0.210,false,null,$0.000
MI,1598744627396,WASHTENAW COUNTY SHERIFFS DEPT,Voicemail,true,5173733400,$0.000,$0.000,$0.000,$0.000,false,null,$0.000
MI,1598744627396,WASHTENAW COUNTY SHERIFFS DEPT,Voicemail,false,6144663555,$0.000,$0.000,$0.000,$0.000,false,null,$0.000
MI,1598744631116,WEXFORD COUNTY SHERIFF'S OFFICE AND JAIL,AdvancedConnect,true,5173733400,$0.000,$0.910,$0.910,$0.910,false,null,$0.000
MI,1598744631116,WEXFORD COUNTY SHERIFF'S OFFICE AND JAIL,AdvancedConnect,false,3077777434,$0.000,$0.210,$0.210,$0.210,false,null,$0.000
MI,1598744631116,WEXFORD COUNTY SHERIFF'S OFFICE AND JAIL,Direct Bill,true,5173733400,$0.000,$0.910,$0.910,$0.910,false,null,$0.000
MI,1598744631116,WEXFORD COUNTY SHERIFF'S OFFICE AND JAIL,Direct Bill,false,3077777434,$0.000,$0.250,$0.250,$0.250,false,null,$0.000
MI,1598744631116,WEXFORD COUNTY SHERIFF'S OFFICE AND JAIL,Inmate Debit,true,5173733400,$0.000,$0.910,$0.910,$0.910,false,null,$0.000
MI,1598744631116,WEXFORD COUNTY SHERIFF'S OFFICE AND JAIL,Inmate Debit,false,3077777434,$0.000,$0.210,$0.210,$0.210,false,null,$0.000
MI,1598744631116,WEXFORD COUNTY SHERIFF'S OFFICE AND JAIL,Traditional Collect,true,5173733400,$0.000,$0.910,$0.910,$0.910,false,null,$0.000
MI,1598744631116,WEXFORD COUNTY SHERIFF'S OFFICE AND JAIL,Traditional Collect,false,3077777434,$0.000,$0.250,$0.250,$0.250,false,null,$0.000
MI,1598744631116,WEXFORD COUNTY SHERIFF'S OFFICE AND JAIL,Voicemail,true,5173733400,$0.000,$0.000,$0.000,$0.000,false,null,$0.000
MI,1598744631116,WEXFORD COUNTY SHERIFF'S OFFICE AND JAIL,Voicemail,false,3077777434,$0.000,$0.750,$0.000,$0.750,false,null,$0.000
